"id","connection","value_type","value_format","unit","custom_axis","warning_high","warning_low","alarm_high","alarm_low","comp_target_var","product","variant_set","value_symbol","name_0","name_1","description_0","description_1","archive","delta","output","allow_update_output","request_comment","numval_format","config_incomplete","offset_sec","factor","comp","comp_recalc","archive_type","plcoperand","from_import","value_max","value_min","value_setpoint","name_2","name_3","name_4","description_2","description_3","description_4","color_class_id","parent","attr_jsonb"
"459","428","2","1","","","","","","","","","","plc13.CNT0002","Counter 2","","","","","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"460","428","2","1","","","","","","","","","","plc13.CNT0003","Counter 3","","","","","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"463","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"464","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"465","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"466","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"467","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"468","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"469","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"470","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"471","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"472","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"473","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"474","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"483","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"484","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"485","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"486","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"487","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"488","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"489","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"490","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"491","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"492","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"493","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"494","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"495","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"496","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"497","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"498","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"499","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"500","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"502","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"503","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"504","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"506","1","2","1","-110","","","","","","","","","","Value Boardlet","","","","1","","","","0","","0","86400","1","0","0","","","","","","","","","","","","","","","null"
"507","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"508","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"509","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"510","316","0","2","","","","","","","","","","","Testvar_bool","Testvar_bool","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"511","316","0","3","","","","","","","","","","","Testvar_str","Testvar_str","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"512","-325","-1","1","-15","","","","","","","","","online.[12408].ns_mda","online.[12408].ns_mda","online.[12408].ns_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"513","-324","-1","1","-15","","","","","","","","","online.[12408].srt_mda","online.[12408].srt_mda","online.[12408].srt_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"514","-323","-1","1","-15","","","","","","","","","online.[12408].mt_mda","online.[12408].mt_mda","online.[12408].mt_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"515","-322","-1","1","-15","","","","","","","","","online.[12408].ret_mda","online.[12408].ret_mda","online.[12408].ret_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"516","-321","-1","1","-15","","","","","","","","","online.[12408].fts_mda","online.[12408].fts_mda","online.[12408].fts_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"517","-320","-1","1","-15","","","","","","","","","online.[12408].fto_mda","online.[12408].fto_mda","online.[12408].fto_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"518","-319","-1","1","-15","","","","","","","","","online.[12408].ftt_mda","online.[12408].ftt_mda","online.[12408].ftt_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"519","-318","-1","1","-15","","","","","","","","","online.[12408].lt_mda","online.[12408].lt_mda","online.[12408].lt_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"520","-317","-1","1","-15","","","","","","","","","online.[12408].sut_mda","online.[12408].sut_mda","online.[12408].sut_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"521","-316","-1","1","-15","","","","","","","","","online.[12408].ddt_mda","online.[12408].ddt_mda","online.[12408].ddt_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"522","-315","-1","1","-15","","","","","","","","","online.[12408].uddt_mda","online.[12408].uddt_mda","online.[12408].uddt_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"523","-314","-1","1","-15","","","","","","","","","online.[12408].pt_mda","online.[12408].pt_mda","online.[12408].pt_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"524","-313","-1","1","-15","","","","","","","","","online.[12408].mtbf_mda","online.[12408].mtbf_mda","online.[12408].mtbf_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"525","-312","-1","1","-15","","","","","","","","","online.[12408].mttr_mda","online.[12408].mttr_mda","online.[12408].mttr_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"526","-310","-1","1","-60","","","","","","","","","online.[12408].oee_mda","online.[12408].oee_mda","online.[12408].oee_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"528","-308","-1","1","-60","","","","","","","","","online.[12408].yr_mda","online.[12408].yr_mda","online.[12408].yr_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"529","-307","-1","1","-60","","","","","","","","","online.[12408].avtot_mda","online.[12408].avtot_mda","online.[12408].avtot_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"530","-306","-1","1","-60","","","","","","","","","online.[12408].avs_mda","online.[12408].avs_mda","online.[12408].avs_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"531","-305","-1","1","-60","","","","","","","","","online.[12408].avo_mda","online.[12408].avo_mda","online.[12408].avo_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"532","-304","-1","1","-60","","","","","","","","","online.[12408].avt_mda","online.[12408].avt_mda","online.[12408].avt_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"533","-303","-1","1","-15","","","","","","","","","online.[12408].pu_mda","online.[12408].pu_mda","online.[12408].pu_mda","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"534","-302","-1","1","-60","","","","","","","","","online.[12408].drt_mda","online.[12408].drt_mda","online.[12408].drt_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"535","-301","-1","1","-60","","","","","","","","","online.[12408].drc_mda","online.[12408].drc_mda","online.[12408].drc_mda","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"538","-160","-1","1","-60","","","","","","","","","online.[12408].pna","online.[12408].pna","online.[12408].pna","","","0","","0","0","0","p#0.0 %","0","0","1","0","0","","","","","","","","","","","","","","","null"
"539","-163","-1","1","-60","","","","","","","","","online.[12408].perr","online.[12408].perr","online.[12408].perr","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"540","-164","-1","1","-60","","","","","","","","","online.[12408].avse","online.[12408].avse","online.[12408].avse","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
